ID,T (generations),α (fertility),N (founders),B (blocks),d (deterministic),Grader threshold,N1,B1,N2,B2,N3,B3,N4,B4
1400,4,4,20,1000,0,0.75,63,58,16,10,0,0,,
1400,4,4,20,1000,0,1,63,58,12,7,0,0,,
1400,4,4,20,5000,0,0.5,70,64,33,21,0,0,,
1400,4,4,20,5000,0,0.75,65,60,25,16,0,0,,
1400,4,4,20,5000,0,1,65,60,12,7,0,0,,
1400,4,4,20,15000,0,0.5,70,64,29,18,0,0,,
1400,4,4,20,15000,0,0.75,65,60,20,13,0,0,,
1400,4,4,20,15000,0,1,65,60,12,7,0,0,,
1401,4,4,50,1000,1,0.5,100,92,74,45,4,1,,
1401,4,4,50,1000,1,0.75,100,92,22,14,0,0,,
1401,4,4,50,1000,1,1,100,92,22,14,0,0,,
1401,4,4,50,5000,1,0.5,100,92,70,43,4,1,,
1401,4,4,50,5000,1,0.75,100,92,20,13,0,0,,
1401,4,4,50,5000,1,1,100,92,20,13,0,0,,
1401,4,4,50,15000,1,0.5,100,92,78,48,8,3,,
1401,4,4,50,15000,1,0.75,100,92,16,10,0,0,,
1401,4,4,50,15000,1,1,100,92,16,10,0,0,,
1402,4,4,50,1000,1,0.5,99,91,68,41,8,4,,
1402,4,4,50,1000,1,0.75,98,90,18,12,0,0,,
1402,4,4,50,1000,1,1,98,90,18,12,0,0,,
1402,4,4,50,5000,1,0.5,100,92,76,46,12,6,,
1402,4,4,50,5000,1,0.75,100,92,12,8,0,0,,
1402,4,4,50,5000,1,1,100,92,12,8,0,0,,
1402,4,4,50,15000,1,0.5,100,92,50,30,4,1,,
1402,4,4,50,15000,1,0.75,100,92,8,5,0,0,,
1402,4,4,50,15000,1,1,100,92,8,5,0,0,,
1403,4,4,50,1000,1,0.5,99,91,88,53,4,1,,
1403,4,4,50,1000,1,0.75,98,90,22,14,0,0,,
1403,4,4,50,1000,1,1,98,90,20,13,0,0,,
1403,4,4,50,5000,1,0.5,100,92,68,42,12,5,,
1403,4,4,50,5000,1,0.75,100,92,22,15,0,0,,
1403,4,4,50,5000,1,1,100,92,20,14,0,0,,
1403,4,4,50,15000,1,0.5,100,92,56,34,0,0,,
1403,4,4,50,15000,1,0.75,100,92,14,9,0,0,,
1403,4,4,50,15000,1,1,100,92,12,8,0,0,,
1404,4,4,50,1000,1,0.5,100,92,88,52,8,3,,
1404,4,4,50,1000,1,0.75,100,92,14,9,0,0,,
1404,4,4,50,1000,1,1,100,92,12,7,0,0,,
1404,4,4,50,5000,1,0.5,100,92,52,30,0,0,,
1404,4,4,50,5000,1,0.75,100,92,10,6,0,0,,
1404,4,4,50,5000,1,1,100,92,8,5,0,0,,
1404,4,4,50,15000,1,0.5,100,92,50,29,0,0,,
1404,4,4,50,15000,1,0.75,100,92,6,4,0,0,,
1404,4,4,50,15000,1,1,100,92,4,2,0,0,,
1405,4,4,50,1000,1,0.5,100,93,76,45,0,0,,
1405,4,4,50,1000,1,0.75,100,93,8,5,0,0,,
1405,4,4,50,1000,1,1,100,93,8,5,0,0,,
1405,4,4,50,5000,1,0.5,100,93,72,43,4,1,,
1405,4,4,50,5000,1,0.75,100,93,12,7,0,0,,
1405,4,4,50,5000,1,1,100,93,12,7,0,0,,
1405,4,4,50,15000,1,0.5,100,93,54,31,0,0,,
1405,4,4,50,15000,1,0.75,100,93,6,4,0,0,,
1405,4,4,50,15000,1,1,100,93,6,4,0,0,,
1406,4,4,50,1000,1,0.5,100,93,68,41,0,0,,
1406,4,4,50,1000,1,0.75,100,93,18,12,0,0,,
1406,4,4,50,1000,1,1,100,93,18,12,0,0,,
1406,4,4,50,5000,1,0.5,100,93,60,35,0,0,,
1406,4,4,50,5000,1,0.75,100,93,6,4,0,0,,
1406,4,4,50,5000,1,1,100,93,6,4,0,0,,
1406,4,4,50,15000,1,0.5,100,93,50,30,4,2,,
1406,4,4,50,15000,1,0.75,100,93,4,2,0,0,,
1406,4,4,50,15000,1,1,100,93,4,2,0,0,,
1407,4,4,50,1000,1,0.5,100,92,74,44,0,0,,
1407,4,4,50,1000,1,0.75,99,91,12,8,0,0,,
1407,4,4,50,1000,1,1,99,91,12,8,0,0,,
1407,4,4,50,5000,1,0.5,100,92,70,43,0,0,,
1407,4,4,50,5000,1,0.75,100,92,14,9,0,0,,
1407,4,4,50,5000,1,1,100,92,14,9,0,0,,
1407,4,4,50,15000,1,0.5,100,92,52,31,4,1,,
1407,4,4,50,15000,1,0.75,100,92,8,5,0,0,,
1407,4,4,50,15000,1,1,100,92,8,5,0,0,,
1408,4,4,50,1000,1,0.5,100,92,80,49,4,2,,
1408,4,4,50,1000,1,0.75,99,91,24,17,0,0,,
1408,4,4,50,1000,1,1,99,91,24,17,0,0,,
1408,4,4,50,5000,1,0.5,100,92,66,41,4,2,,
1408,4,4,50,5000,1,0.75,100,92,20,14,0,0,,
1408,4,4,50,5000,1,1,100,92,20,14,0,0,,
1408,4,4,50,15000,1,0.5,100,92,60,37,4,2,,
1408,4,4,50,15000,1,0.75,100,92,12,8,0,0,,
1408,4,4,50,15000,1,1,100,92,12,8,0,0,,
1409,4,4,50,1000,1,0.5,100,93,74,44,4,2,,
1409,4,4,50,1000,1,0.75,100,93,20,13,0,0,,
1409,4,4,50,1000,1,1,100,93,20,13,0,0,,
1409,4,4,50,5000,1,0.5,100,93,58,35,4,1,,
1409,4,4,50,5000,1,0.75,100,93,14,9,0,0,,
1409,4,4,50,5000,1,1,100,93,14,9,0,0,,
1409,4,4,50,15000,1,0.5,100,93,48,29,4,1,,
1409,4,4,50,15000,1,0.75,100,93,10,6,0,0,,
1409,4,4,50,15000,1,1,100,93,10,6,0,0,,
1410,4,4,50,1000,1,0.5,100,92,78,48,8,3,,
1410,4,4,50,1000,1,0.75,99,91,30,21,0,0,,
1410,4,4,50,1000,1,1,99,91,30,21,0,0,,
1410,4,4,50,5000,1,0.5,100,92,70,43,8,3,,
1410,4,4,50,5000,1,0.75,100,92,22,15,0,0,,
1410,4,4,50,5000,1,1,100,92,22,15,0,0,,
1410,4,4,50,15000,1,0.5,100,92,62,38,16,7,,
1410,4,4,50,15000,1,0.75,100,92,14,9,0,0,,
1410,4,4,50,15000,1,1,100,92,14,9,0,0,,
1411,4,4,50,1000,1,0.5,100,92,68,40,0,0,,
1411,4,4,50,1000,1,0.75,99,91,6,4,0,0,,
1411,4,4,50,1000,1,1,99,91,6,4,0,0,,
1411,4,4,50,5000,1,0.5,100,92,56,33,0,0,,
1411,4,4,50,5000,1,0.75,100,92,6,4,0,0,,
1411,4,4,50,5000,1,1,100,92,6,4,0,0,,
1411,4,4,50,15000,1,0.5,100,92,48,29,8,3,,
1411,4,4,50,15000,1,0.75,100,92,4,3,0,0,,
1411,4,4,50,15000,1,1,100,92,4,3,0,0,,
1412,4,4,50,1000,1,0.5,100,92,82,49,4,2,,
1412,4,4,50,1000,1,0.75,98,91,16,11,0,0,,
1412,4,4,50,1000,1,1,98,91,16,11,0,0,,
1412,4,4,50,5000,1,0.5,100,93,74,44,12,6,,
1412,4,4,50,5000,1,0.75,100,93,16,11,0,0,,
1412,4,4,50,5000,1,1,100,93,16,11,0,0,,
1412,4,4,50,15000,1,0.5,100,93,50,30,4,2,,
1412,4,4,50,15000,1,0.75,100,93,10,6,0,0,,
1412,4,4,50,15000,1,1,100,93,10,6,0,0,,
1413,4,4,50,1000,1,0.5,97,89,72,43,4,2,,
1413,4,4,50,1000,1,0.75,95,87,20,14,0,0,,
1413,4,4,50,1000,1,1,94,87,20,14,0,0,,
1413,4,4,50,5000,1,0.5,98,90,74,45,8,3,,
1413,4,4,50,5000,1,0.75,97,89,16,11,0,0,,
1413,4,4,50,5000,1,1,96,88,16,11,0,0,,
1413,4,4,50,15000,1,0.5,98,90,70,41,4,2,,
1413,4,4,50,15000,1,0.75,97,89,8,5,0,0,,
1413,4,4,50,15000,1,1,96,88,8,5,0,0,,
1414,4,4,50,1000,1,0.5,100,92,72,43,0,0,,
1414,4,4,50,1000,1,0.75,96,88,16,10,0,0,,
1414,4,4,50,1000,1,1,94,87,16,10,0,0,,
1414,4,4,50,5000,1,0.5,100,92,72,43,4,1,,
1414,4,4,50,5000,1,0.75,99,91,14,9,0,0,,
1414,4,4,50,5000,1,1,98,91,14,9,0,0,,
1414,4,4,50,15000,1,0.5,100,92,60,36,4,1,,
1414,4,4,50,15000,1,0.75,99,91,12,8,0,0,,
1414,4,4,50,15000,1,1,98,91,12,8,0,0,,
1415,4,4,50,1000,1,0.5,100,92,80,50,8,3,,
1415,4,4,50,1000,1,0.75,99,91,32,21,0,0,,
1415,4,4,50,1000,1,1,99,91,30,20,0,0,,
1415,4,4,50,5000,1,0.5,100,92,80,49,4,2,,
1415,4,4,50,5000,1,0.75,100,92,30,20,0,0,,
1415,4,4,50,5000,1,1,100,92,28,19,0,0,,
1415,4,4,50,15000,1,0.5,100,92,74,45,12,5,,
1415,4,4,50,15000,1,0.75,100,92,20,13,0,0,,
1415,4,4,50,15000,1,1,100,92,18,12,0,0,,
1416,4,4,50,1000,1,0.5,100,92,72,44,8,3,,
1416,4,4,50,1000,1,0.75,100,92,22,15,0,0,,
1416,4,4,50,1000,1,1,100,92,22,15,0,0,,
1416,4,4,50,5000,1,0.5,100,92,64,38,0,0,,
1416,4,4,50,5000,1,0.75,100,92,10,6,0,0,,
1416,4,4,50,5000,1,1,100,92,10,6,0,0,,
1416,4,4,50,15000,1,0.5,100,92,54,32,12,6,,
1416,4,4,50,15000,1,0.75,100,92,8,5,0,0,,
1416,4,4,50,15000,1,1,100,92,8,5,0,0,,
1417,4,4,50,1000,1,0.5,100,92,80,49,0,0,,
1417,4,4,50,1000,1,0.75,100,92,16,11,0,0,,
1417,4,4,50,1000,1,1,100,92,16,11,0,0,,
1417,4,4,50,5000,1,0.5,100,92,52,32,0,0,,
1417,4,4,50,5000,1,0.75,100,92,12,8,0,0,,
1417,4,4,50,5000,1,1,100,92,12,8,0,0,,
1417,4,4,50,15000,1,0.5,100,92,52,31,4,1,,
1417,4,4,50,15000,1,0.75,100,92,8,5,0,0,,
1417,4,4,50,15000,1,1,100,92,8,5,0,0,,
1418,4,4,50,1000,1,0.5,100,92,90,54,0,0,,
1418,4,4,50,1000,1,0.75,100,92,24,16,0,0,,
1418,4,4,50,1000,1,1,100,92,24,16,0,0,,
1418,4,4,50,5000,1,0.5,100,92,72,42,4,1,,
1418,4,4,50,5000,1,0.75,100,92,12,8,0,0,,
1418,4,4,50,5000,1,1,100,92,12,8,0,0,,
1418,4,4,50,15000,1,0.5,100,92,58,34,4,1,,
1418,4,4,50,15000,1,0.75,100,92,4,2,0,0,,
1418,4,4,50,15000,1,1,100,92,4,2,0,0,,
1419,4,4,50,1000,1,0.5,99,91,72,43,4,2,,
1419,4,4,50,1000,1,0.75,97,90,36,23,0,0,,
1419,4,4,50,1000,1,1,96,89,36,23,0,0,,
1419,4,4,50,5000,1,0.5,100,92,64,38,0,0,,
1419,4,4,50,5000,1,0.75,99,91,18,11,0,0,,
1419,4,4,50,5000,1,1,98,91,18,11,0,0,,
1419,4,4,50,15000,1,0.5,100,92,48,29,0,0,,
1419,4,4,50,15000,1,0.75,99,91,10,6,0,0,,
1419,4,4,50,15000,1,1,98,91,10,6,0,0,,
1420,4,4,50,1000,1,0.5,98,90,78,47,4,1,,
1420,4,4,50,1000,1,0.75,98,90,20,13,0,0,,
1420,4,4,50,1000,1,1,98,90,20,13,0,0,,
1420,4,4,50,5000,1,0.5,100,92,74,45,4,2,,
1420,4,4,50,5000,1,0.75,99,91,26,18,0,0,,
1420,4,4,50,5000,1,1,98,90,26,18,0,0,,
1420,4,4,50,15000,1,0.5,100,92,66,41,12,5,,
1420,4,4,50,15000,1,0.75,99,91,18,12,0,0,,
1420,4,4,50,15000,1,1,98,90,18,12,0,0,,
1421,4,4,50,1000,1,0.5,99,91,88,52,4,1,,
1421,4,4,50,1000,1,0.75,98,90,14,9,0,0,,
1421,4,4,50,1000,1,1,98,90,14,9,0,0,,
1421,4,4,50,5000,1,0.5,100,92,80,49,4,2,,
1421,4,4,50,5000,1,0.75,100,92,16,11,0,0,,
1421,4,4,50,5000,1,1,100,92,16,11,0,0,,
1421,4,4,50,15000,1,0.5,100,92,60,38,8,4,,
1421,4,4,50,15000,1,0.75,100,92,20,14,0,0,,
1421,4,4,50,15000,1,1,100,92,18,12,0,0,,
1422,4,4,50,1000,1,0.5,100,92,74,44,0,0,,
1422,4,4,50,1000,1,0.75,100,92,16,11,0,0,,
1422,4,4,50,1000,1,1,100,92,16,11,0,0,,
1422,4,4,50,5000,1,0.5,100,92,62,38,0,0,,
1422,4,4,50,5000,1,0.75,100,92,16,11,0,0,,
1422,4,4,50,5000,1,1,100,92,16,11,0,0,,
1422,4,4,50,15000,1,0.5,100,92,60,36,0,0,,
1422,4,4,50,15000,1,0.75,100,92,8,5,0,0,,
1422,4,4,50,15000,1,1,100,92,8,5,0,0,,
1423,4,4,50,1000,1,0.5,100,93,90,54,8,3,,
1423,4,4,50,1000,1,0.75,100,93,30,19,0,0,,
1423,4,4,50,1000,1,1,100,93,30,19,0,0,,
1423,4,4,50,5000,1,0.5,100,93,66,38,4,1,,
1423,4,4,50,5000,1,0.75,100,93,8,5,0,0,,
1423,4,4,50,5000,1,1,100,93,8,5,0,0,,
1423,4,4,50,15000,1,0.5,100,93,42,25,8,3,,
1423,4,4,50,15000,1,0.75,100,93,8,5,0,0,,
1423,4,4,50,15000,1,1,100,93,8,5,0,0,,
1424,4,4,50,1000,1,0.5,99,91,82,51,4,2,,
1424,4,4,50,1000,1,0.75,98,90,34,23,0,0,,
1424,4,4,50,1000,1,1,98,90,34,23,0,0,,
1424,4,4,50,5000,1,0.5,100,92,76,47,8,3,,
1424,4,4,50,5000,1,0.75,100,92,24,16,0,0,,
1424,4,4,50,5000,1,1,100,92,24,16,0,0,,
1424,4,4,50,15000,1,0.5,100,92,58,35,8,3,,
1424,4,4,50,15000,1,0.75,100,92,16,11,0,0,,
1424,4,4,50,15000,1,1,100,92,16,11,0,0,,
1425,4,4,50,1000,1,0.5,100,92,86,53,4,2,,
1425,4,4,50,1000,1,0.75,98,90,24,16,0,0,,
1425,4,4,50,1000,1,1,98,90,24,16,0,0,,
1425,4,4,50,5000,1,0.5,100,92,74,46,4,2,,
1425,4,4,50,5000,1,0.75,100,92,14,9,0,0,,
1425,4,4,50,5000,1,1,100,92,14,9,0,0,,
1425,4,4,50,15000,1,0.5,100,92,66,41,4,2,,
1425,4,4,50,15000,1,0.75,100,92,12,8,0,0,,
1425,4,4,50,15000,1,1,100,92,12,8,0,0,,
1426,4,4,50,1000,0,0.5,80,74,34,21,0,0,,
1426,4,4,50,1000,0,0.75,78,72,12,8,0,0,,
1426,4,4,50,1000,0,1,75,69,6,4,0,0,,
1426,4,4,50,5000,0,0.5,80,74,36,22,0,0,,
1426,4,4,50,5000,0,0.75,79,73,10,7,0,0,,
1426,4,4,50,5000,0,1,78,73,6,4,0,0,,
1426,4,4,50,15000,0,0.5,82,75,34,21,0,0,,
1426,4,4,50,15000,0,0.75,80,74,12,8,0,0,,
1426,4,4,50,15000,0,1,80,74,6,4,0,0,,
1427,4,4,50,1000,0,0.5,83,78,45,30,4,1,,
1427,4,4,50,1000,0,0.75,83,78,13,9,0,0,,
1427,4,4,50,1000,0,1,80,74,2,1,0,0,,
1427,4,4,50,5000,0,0.5,83,78,32,21,0,0,,
1427,4,4,50,5000,0,0.75,83,78,13,9,0,0,,
1427,4,4,50,5000,0,1,83,78,2,1,0,0,,
1427,4,4,50,15000,0,0.5,83,78,43,29,4,1,,
1427,4,4,50,15000,0,0.75,83,78,21,16,0,0,,
1427,4,4,50,15000,0,1,83,78,2,1,0,0,,
1428,4,4,50,1000,0,0.5,78,73,31,21,0,0,,
1428,4,4,50,1000,0,0.75,78,73,8,5,0,0,,
1428,4,4,50,1000,0,1,75,70,0,0,0,0,,
1428,4,4,50,5000,0,0.5,78,73,31,23,0,0,,
1428,4,4,50,5000,0,0.75,78,73,14,10,0,0,,
1428,4,4,50,5000,0,1,77,72,0,0,0,0,,
1428,4,4,50,15000,0,0.5,78,73,36,25,4,2,,
1428,4,4,50,15000,0,0.75,78,73,12,9,0,0,,
1428,4,4,50,15000,0,1,75,71,2,1,0,0,,
1429,4,4,50,1000,0,0.5,76,70,21,14,0,0,,
1429,4,4,50,1000,0,0.75,75,70,7,5,0,0,,
1429,4,4,50,1000,0,1,75,69,3,2,0,0,,
1429,4,4,50,5000,0,0.5,76,70,29,20,4,1,,
1429,4,4,50,5000,0,0.75,75,69,15,11,0,0,,
1429,4,4,50,5000,0,1,75,69,9,6,0,0,,
1429,4,4,50,15000,0,0.5,77,71,25,17,4,1,,
1429,4,4,50,15000,0,0.75,76,70,11,8,0,0,,
1429,4,4,50,15000,0,1,75,69,7,5,0,0,,
1430,4,4,50,1000,0,0.5,72,66,25,15,0,0,,
1430,4,4,50,1000,0,0.75,70,65,5,3,0,0,,
1430,4,4,50,1000,0,1,69,63,2,1,0,0,,
1430,4,4,50,5000,0,0.5,74,68,30,18,0,0,,
1430,4,4,50,5000,0,0.75,74,68,7,5,0,0,,
1430,4,4,50,5000,0,1,74,68,2,1,0,0,,
1430,4,4,50,15000,0,0.5,74,68,27,17,0,0,,
1430,4,4,50,15000,0,0.75,74,68,2,1,0,0,,
1430,4,4,50,15000,0,1,74,68,2,1,0,0,,
1431,4,4,50,1000,0,0.5,81,74,38,24,0,0,,
1431,4,4,50,1000,0,0.75,81,74,14,10,0,0,,
1431,4,4,50,1000,0,1,76,71,8,5,0,0,,
1431,4,4,50,5000,0,0.5,81,74,23,15,0,0,,
1431,4,4,50,5000,0,0.75,80,73,6,4,0,0,,
1431,4,4,50,5000,0,1,76,71,2,1,0,0,,
1431,4,4,50,15000,0,0.5,83,76,40,26,0,0,,
1431,4,4,50,15000,0,0.75,83,76,10,7,0,0,,
1431,4,4,50,15000,0,1,81,74,6,3,0,0,,
1432,4,4,50,1000,0,0.5,80,76,45,27,0,0,,
1432,4,4,50,1000,0,0.75,80,76,12,7,0,0,,
1432,4,4,50,1000,0,1,79,74,10,5,0,0,,
1432,4,4,50,5000,0,0.5,80,76,50,31,8,3,,
1432,4,4,50,5000,0,0.75,80,76,16,9,0,0,,
1432,4,4,50,5000,0,1,80,76,12,6,0,0,,
1432,4,4,50,15000,0,0.5,80,76,36,22,0,0,,
1432,4,4,50,15000,0,0.75,80,76,9,6,0,0,,
1432,4,4,50,15000,0,1,80,76,3,2,0,0,,
1433,4,4,50,1000,0,0.5,79,74,33,23,0,0,,
1433,4,4,50,1000,0,0.75,79,74,14,10,0,0,,
1433,4,4,50,1000,0,1,79,74,4,2,0,0,,
1433,4,4,50,5000,0,0.5,79,74,35,24,0,0,,
1433,4,4,50,5000,0,0.75,79,74,18,14,0,0,,
1433,4,4,50,5000,0,1,79,74,10,7,0,0,,
1433,4,4,50,15000,0,0.5,79,74,45,31,0,0,,
1433,4,4,50,15000,0,0.75,79,74,12,9,0,0,,
1433,4,4,50,15000,0,1,79,74,8,6,0,0,,
1434,4,4,50,1000,0,0.5,76,71,40,26,0,0,,
1434,4,4,50,1000,0,0.75,76,71,13,9,0,0,,
1434,4,4,50,1000,0,1,72,67,0,0,0,0,,
1434,4,4,50,5000,0,0.5,76,71,33,22,0,0,,
1434,4,4,50,5000,0,0.75,76,71,8,6,0,0,,
1434,4,4,50,5000,0,1,76,71,2,1,0,0,,
1434,4,4,50,15000,0,0.5,76,71,31,20,4,1,,
1434,4,4,50,15000,0,0.75,76,71,8,6,0,0,,
1434,4,4,50,15000,0,1,76,71,0,0,0,0,,
1435,4,4,50,1000,0,0.5,81,75,38,24,0,0,,
1435,4,4,50,1000,0,0.75,79,73,14,9,0,0,,
1435,4,4,50,1000,0,1,75,70,5,3,0,0,,
1435,4,4,50,5000,0,0.5,81,75,45,29,4,1,,
1435,4,4,50,5000,0,0.75,79,73,20,12,0,0,,
1435,4,4,50,5000,0,1,76,71,9,4,0,0,,
1435,4,4,50,15000,0,0.5,81,75,41,27,0,0,,
1435,4,4,50,15000,0,0.75,78,73,21,13,0,0,,
1435,4,4,50,15000,0,1,76,71,10,6,0,0,,
1436,4,4,50,1000,0,0.5,78,72,31,20,4,1,,
1436,4,4,50,1000,0,0.75,78,72,5,4,0,0,,
1436,4,4,50,1000,0,1,74,68,1,1,0,0,,
1436,4,4,50,5000,0,0.5,78,72,33,21,8,3,,
1436,4,4,50,5000,0,0.75,78,72,5,4,0,0,,
1436,4,4,50,5000,0,1,78,72,5,4,0,0,,
1436,4,4,50,15000,0,0.5,78,72,31,20,4,1,,
1436,4,4,50,15000,0,0.75,78,72,1,1,0,0,,
1436,4,4,50,15000,0,1,78,72,1,1,0,0,,
1437,4,4,50,1000,0,0.5,84,77,52,35,4,1,,
1437,4,4,50,1000,0,0.75,83,77,8,5,0,0,,
1437,4,4,50,1000,0,1,80,74,2,1,0,0,,
1437,4,4,50,5000,0,0.5,85,78,50,34,0,0,,
1437,4,4,50,5000,0,0.75,85,78,18,13,0,0,,
1437,4,4,50,5000,0,1,83,77,10,7,0,0,,
1437,4,4,50,15000,0,0.5,85,78,50,32,8,2,,
1437,4,4,50,15000,0,0.75,85,78,12,8,0,0,,
1437,4,4,50,15000,0,1,83,77,6,3,0,0,,
1438,4,4,50,1000,0,0.5,75,68,43,27,4,1,,
1438,4,4,50,1000,0,0.75,75,68,7,5,0,0,,
1438,4,4,50,1000,0,1,74,67,0,0,0,0,,
1438,4,4,50,5000,0,0.5,75,68,29,18,0,0,,
1438,4,4,50,5000,0,0.75,75,68,7,4,0,0,,
1438,4,4,50,5000,0,1,74,67,0,0,0,0,,
1438,4,4,50,15000,0,0.5,75,68,26,17,0,0,,
1438,4,4,50,15000,0,0.75,75,68,9,6,0,0,,
1438,4,4,50,15000,0,1,72,65,0,0,0,0,,
1439,4,4,50,1000,0,0.5,73,68,35,23,4,2,,
1439,4,4,50,1000,0,0.75,73,68,11,7,0,0,,
1439,4,4,50,1000,0,1,70,65,11,7,0,0,,
1439,4,4,50,5000,0,0.5,73,68,28,19,13,5,,
1439,4,4,50,5000,0,0.75,73,68,6,4,0,0,,
1439,4,4,50,5000,0,1,73,68,4,3,0,0,,
1439,4,4,50,15000,0,0.5,73,68,33,22,17,5,,
1439,4,4,50,15000,0,0.75,73,68,11,7,0,0,,
1439,4,4,50,15000,0,1,73,68,8,6,0,0,,
1440,4,4,50,1000,0,0.5,75,69,30,19,0,0,,
1440,4,4,50,1000,0,0.75,72,67,12,8,0,0,,
1440,4,4,50,1000,0,1,71,66,8,5,0,0,,
1440,4,4,50,5000,0,0.5,75,69,40,26,4,1,,
1440,4,4,50,5000,0,0.75,74,68,14,9,0,0,,
1440,4,4,50,5000,0,1,74,68,10,6,0,0,,
1440,4,4,50,15000,0,0.5,75,69,38,24,0,0,,
1440,4,4,50,15000,0,0.75,74,68,16,10,0,0,,
1440,4,4,50,15000,0,1,74,68,10,5,0,0,,
1441,4,4,50,1000,0,0.5,73,68,30,20,0,0,,
1441,4,4,50,1000,0,0.75,72,67,13,9,0,0,,
1441,4,4,50,1000,0,1,70,65,5,3,0,0,,
1441,4,4,50,5000,0,0.5,74,69,26,18,4,2,,
1441,4,4,50,5000,0,0.75,72,67,7,5,0,0,,
1441,4,4,50,5000,0,1,71,66,3,2,0,0,,
1441,4,4,50,15000,0,0.5,74,69,32,22,0,0,,
1441,4,4,50,15000,0,0.75,73,68,15,10,0,0,,
1441,4,4,50,15000,0,1,71,67,7,4,0,0,,
1442,4,4,50,1000,0,0.5,76,70,31,20,4,1,,
1442,4,4,50,1000,0,0.75,74,68,14,9,0,0,,
1442,4,4,50,1000,0,1,72,67,8,5,0,0,,
1442,4,4,50,5000,0,0.5,77,71,29,19,4,1,,
1442,4,4,50,5000,0,0.75,77,71,14,10,0,0,,
1442,4,4,50,5000,0,1,75,69,8,5,0,0,,
1442,4,4,50,15000,0,0.5,77,71,37,24,8,2,,
1442,4,4,50,15000,0,0.75,77,71,16,11,0,0,,
1442,4,4,50,15000,0,1,75,69,12,7,0,0,,
1443,4,4,50,1000,0,0.5,75,70,15,10,0,0,,
1443,4,4,50,1000,0,0.75,74,69,7,5,0,0,,
1443,4,4,50,1000,0,1,73,68,3,2,0,0,,
1443,4,4,50,5000,0,0.5,75,70,35,22,0,0,,
1443,4,4,50,5000,0,0.75,74,69,15,10,0,0,,
1443,4,4,50,5000,0,1,74,69,9,6,0,0,,
1443,4,4,50,15000,0,0.5,76,71,29,18,0,0,,
1443,4,4,50,15000,0,0.75,76,71,9,6,0,0,,
1443,4,4,50,15000,0,1,75,70,5,3,0,0,,
1444,4,4,50,1000,0,0.5,76,69,18,12,0,0,,
1444,4,4,50,1000,0,0.75,75,68,8,5,0,0,,
1444,4,4,50,1000,0,1,70,65,4,2,0,0,,
1444,4,4,50,5000,0,0.5,76,69,18,12,0,0,,
1444,4,4,50,5000,0,0.75,76,69,8,5,0,0,,
1444,4,4,50,5000,0,1,73,67,6,4,0,0,,
1444,4,4,50,15000,0,0.5,77,70,22,16,0,0,,
1444,4,4,50,15000,0,0.75,77,70,10,7,0,0,,
1444,4,4,50,15000,0,1,71,65,6,4,0,0,,
1445,4,4,50,1000,0,0.5,80,75,45,29,0,0,,
1445,4,4,50,1000,0,0.75,79,74,20,14,0,0,,
1445,4,4,50,1000,0,1,75,71,8,5,0,0,,
1445,4,4,50,5000,0,0.5,79,74,39,26,0,0,,
1445,4,4,50,5000,0,0.75,79,74,14,9,0,0,,
1445,4,4,50,5000,0,1,77,72,6,3,0,0,,
1445,4,4,50,15000,0,0.5,81,75,45,29,0,0,,
1445,4,4,50,15000,0,0.75,78,73,25,16,0,0,,
1445,4,4,50,15000,0,1,78,73,16,10,0,0,,
1446,4,4,50,1000,0,0.5,79,73,29,19,0,0,,
1446,4,4,50,1000,0,0.75,79,73,8,6,0,0,,
1446,4,4,50,1000,0,1,77,71,5,3,0,0,,
1446,4,4,50,5000,0,0.5,81,74,26,17,0,0,,
1446,4,4,50,5000,0,0.75,80,74,7,4,0,0,,
1446,4,4,50,5000,0,1,80,74,3,2,0,0,,
1446,4,4,50,15000,0,0.5,81,74,26,17,0,0,,
1446,4,4,50,15000,0,0.75,80,74,1,1,0,0,,
1446,4,4,50,15000,0,1,80,74,1,1,0,0,,
1447,4,4,50,1000,0,0.5,68,63,22,14,0,0,,
1447,4,4,50,1000,0,0.75,68,63,8,5,0,0,,
1447,4,4,50,1000,0,1,68,63,6,4,0,0,,
1447,4,4,50,5000,0,0.5,68,63,22,14,0,0,,
1447,4,4,50,5000,0,0.75,68,63,6,4,0,0,,
1447,4,4,50,5000,0,1,68,63,4,2,0,0,,
1447,4,4,50,15000,0,0.5,68,63,18,11,0,0,,
1447,4,4,50,15000,0,0.75,68,63,4,2,0,0,,
1447,4,4,50,15000,0,1,68,63,2,1,0,0,,
1448,4,4,50,1000,0,0.5,74,69,41,27,0,0,,
1448,4,4,50,1000,0,0.75,73,68,9,5,0,0,,
1448,4,4,50,1000,0,1,73,68,4,2,0,0,,
1448,4,4,50,5000,0,0.5,74,69,30,20,0,0,,
1448,4,4,50,5000,0,0.75,74,69,9,6,0,0,,
1448,4,4,50,5000,0,1,73,68,4,3,0,0,,
1448,4,4,50,15000,0,0.5,74,69,37,23,4,0,,
1448,4,4,50,15000,0,0.75,74,69,6,4,0,0,,
1448,4,4,50,15000,0,1,73,68,4,2,0,0,,
1449,4,4,50,1000,0,0.5,84,78,45,29,4,1,,
1449,4,4,50,1000,0,0.75,84,78,20,14,0,0,,
1449,4,4,50,1000,0,1,84,78,11,8,0,0,,
1449,4,4,50,5000,0,0.5,85,79,45,29,0,0,,
